Unnamed: 0,url,title,article,timestamp,Anti-China,Anti-Japan,Anti-US,China-Fellow,Japan-Fellow,US-Fellow,Anti-KMT,KMT-Fellow,Anti-DPP,DPP-Fellow,Anti-Taiwan-Gov,Taiwan-Gov-Fellow
689,https://www.setn.com/News.aspx?NewsID=990665,潛藏隱憂！西門町多處現確診足跡 醫籲：調整戰略抓黑數,看更多《新冠肺炎最新疫情》專題報導 看更多 新冠肺炎（COVID-19）疫情 最新報導： 三立新聞網 記者周楷、游家瑋／台北報導 昨（30）日國內新增3起個案，且通通集中在新北市。其中案16095足跡曝光，遍及捷運板南線以及西門町商圈，包括萬年大樓、雜誌瘋書店以及誠品武昌店通通有，這也令民眾相當擔心。但幸好個案CT值超過30，傳染風險低。而現在醫師也呼籲，應該調整戰略，努力將社區黑數揪出來。 ▲案16095足跡遍及捷運板南線以及西門町商圈。 鐵捲門拉下，上頭還貼著公告，8月30日停業一日進行全館消毒，因為西門町武昌誠品爆出確診足跡，但不只這裡，包括萬年大樓和雜誌瘋書店也通通都有。因為新北市30日公布最新足跡，案16095在8月26日下午搭乘捷運板南線到西門町商圈，先在萬年大樓停留近半小時，接著又前往雜誌瘋書店和誠品武昌店，引起外界關注。 ▲西門町武昌誠品昨日鐵捲門拉下，緊急進行全館消毒。 民眾：「當然相對會擔心，那覺得我們會相信政府也有在努力做這一塊。」 民眾：「可能會有一些沒有症狀的，然後就是我們也不知道，然後跟他接觸了，然後變成自己也確診了。」 民眾：「就想辦法自保啊，對啊，大家趕快疫苗打一打。」 西門町出現足跡，大多民眾都非常擔心。而案16095其實是在8月28日到長照機構探視家人時PCR採檢陽性，雖然CT值超過30，傳染風險低，但感染源不明仍在釐清。 新北市長侯友宜：「大家還是要出來篩檢，建議中央針對不具傳染力的舊案訂有不同的策略因應。」 又出現社區黑數，新北市長侯友宜也呼籲大家出來採檢，而醫師更提醒應該改變作戰策略。 胸腔科醫師林永淵：「診所如果真的遇到（確診）的話，它必須停業3到14日，那這樣對於整個診所營運（影響）很大，大家就不願意幫忙所以這個政府必須要完整地配套，但如果說診所端能夠加入快篩，我想這個會是很大的幫忙。」 言下之意就是全台2.2萬間基層診所，應該通通提供快篩服務，擴大採檢量能。儘管台灣疫情逐漸趨緩，但仍不斷爆出零星個案，且大多都是感染好一陣子，恐怕現在真的得調整策略，把黑數找出來，才能讓人真正放心。 ▲醫師呼籲應擴大採檢量能，盡快把社區黑數找出來。,2021-10-19 16:04:24.402758,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
690,https://www.setn.com/News.aspx?NewsID=988183,西門色狼緊貼2女高中生！一路偷拍裙底 遭正義哥目睹秒逮,★ 尊重身體自主權！請撥打113、110 三立新聞網 記者羅珮瑜／台北報導 昨（25）日晚間6點多在台北的西門捷運站，有一名29歲男子一路尾隨兩名女高中生，還用手機偷拍裙底風光，還好是路人看到馬上上前制止。 ▲西門捷運站，有兩名女高中生遭色狼一路尾隨還用手機偷拍裙底風光。 台北25日晚上6點多，兩名高中女學生趁著開學前相約西門町看電影，不料兩人剛買完票在提款機領錢時卻被偷拍色狼盯上。29歲林姓男子一路尾隨在後、用背包掩護，拿手機不斷錄影、拍照，偷拍兩名女學生裙底風光，最後被路人發現，當場遭到喝止。 ▲全案依妨害秘密罪嫌移送偵辦。 路人黃先生一開始看見男子靠兩名女學生很近，覺得怎麼沒保持社交距離，但下一秒卻看見林姓男子的手機發出亮光，這才發現原來他在偷拍，立刻上前制止，並要求受害女學生報警處理。警方抵達現場後隨即檢查林姓男子手機，竟然發現裡面不只有兩名女學生受害，還有其他多名遭偷拍女性的照片，林男辯稱是因為好奇才會偷拍，警方全案依妨害秘密罪嫌移送偵辦。,2021-10-19 16:04:24.428223,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
691,https://www.setn.com/News.aspx?NewsID=988313,利用階梯落差！西門站偷拍嫩妹裙底 正義哥報警逮攝狼,三立新聞網 記者楊忠翰／台北報導 台北市1名29歲林姓男子，25日晚間行經捷運西門站時，竟利用階梯的高低差，伺機偷拍女高中生裙底風光，所幸黃姓路人見義勇為，主動上前制止並報案，警方才能順利逮獲林男，目前正在擴大追查有無其他被害人。 警方表示，昨天晚間7時許，勤務中心接獲報案，指出捷運西門站內有男子偷拍女生裙底，隨即派遣巡邏警員趕赴現場，並將林男帶回派出所偵辦。 ▲林男在捷運西門站偷拍2女裙底風光，正義哥上前制止並報案。（圖／翻攝畫面） 警方調查，黃男（36歲）在捷運站爬樓梯時，眼尖發現林男行為異常，疑似尾隨2名女高中生，並利用階梯的高低差，伺機偷拍2女裙底風光，黃男立刻上前制止，並拿起電話報警處理，雙方一度發生扭打，女高中生還在一旁勸架，最後林男被壓在牆邊動彈不得。 警方查看林男手機後發現，裡面有被害女子的裙底照片，全案訊後將他依妨害秘密罪移送法辦，並擴大追查有無其他被害人。 ▲林男在捷運西門站偷拍2女裙底風光遭警方移送法辦。（圖／翻攝畫面）,2021-10-19 16:04:24.492137,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
692,https://www.setn.com/News.aspx?NewsID=992931,警示簡訊多達110萬則！網挖紀錄愣：萬華爆發也才60萬,看更多《新冠肺炎最新疫情》專題報導 三立新聞網 生活中心／許珮絨報導 長榮航空累計3名機師（案16066、16119、16120）發生突破性感染，其中一人基因定序結果確定為Delta變異株，讓國內疫情再度拉警報，指揮中心今（4）下午2時30分針對曾與確診者接觸或足跡重疊者發送警示簡訊約110萬則，有網友就回顧5月份萬華疫情爆發的情況，「當初萬華那麼嚴重，也才發了60萬則簡訊耶！」 ▲指揮中心發送疫情警示簡訊。（圖／指揮中心提供） 指揮中心今日針對8月13日至9月2日期間，曾與確診者接觸或曾於相關時間及地點出入之民眾發送疫情警示簡訊，約110萬則，內容為「因您曾於8月13日至9月2日期間與確診者接觸或活動軌跡重疊，如於8月13日之後曾有COVID-19疑似症狀，請就醫評估或可至社區篩檢站採檢」。 對此，有網友就提到，「上次萬華那麼嚴重，也才發了60萬則簡訊耶，這次才3個機師就可以搞出110萬則簡訊！而且時間點也才慢慢解封而已，是怎麼樣的足跡才可以群聚成這樣，讓110萬人收到可能有染疫風險的簡訊？」 不過指揮中心這次並沒有公布高風險區域或示警範圍，讓不少收到簡訊的民眾感到相當納悶、質疑是亂槍打鳥，「我根本沒去過桃竹苗啊」、「我沒出家門也收到」、「我都沒去公布的那些地方啊」、「莫名其妙收到了，但社交距離比對無接觸」、「根本不知道哪裡重疊，問號」；另有人指出，簡訊發送可能是和之前一樣用手機基地台的訊號判斷。,2021-10-19 16:04:24.585599,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
693,https://www.setn.com/News.aspx?NewsID=991508,好運還沒走！把握這4天 四星座還有「財神運」,看更多《星座運勢報你知》專題報導 雙子座 整體運勢★★ 三立新聞網 生活中心／綜合報導 這周已經過了一半，過得還算愉快嗎？根據 的每周12星座運勢，其中有4星座的財運相當不錯，不管是要在工作上多努力獲得報酬還是買樂透試手氣，都可以開始行動，幫自己加薪。 學事業方面，做事顯得綁手綁腳許多！有放不開的狀況，另外太過注意一些不重要的事情，導致判斷失常或錯誤的決定。金錢運勢方面，正偏財運較平淡，不太有貴人帶財，在投資上要多避免！有盲目投資招致損失的可能性。 金牛朋友會是行動力相當高的一周，在事業上對於目前的成果早已是預料中的事，因此不會因此停下步伐，仍舊繼續努力在 目前的工作當中，同時還將有新的機會到來，提醒要好好把握；正偏財運都還算不錯，在事業上有機會獲得許多回報。 雙子座朋友突然變得優柔寡斷了起來，自信與動力也些微的消退，目前手邊的工作學業多了些阻礙，做起來顯得不是這麼的順利，金錢的支出多來自於聚會或是約會，所以盡量多變免出席一些不必要的場合，讓荷包少失點血。 巨蟹座這周購物慾增加許多，雖懂得精打細算，但花出去的錢也是很可觀的，要多加注意。 ▲四星座本周財運不錯，想發財還有機會。（圖／翻攝自unsplash） 獅子朋友對自己也有相當大的信心，讓自己處理事情來更佳的游刃有餘，腦筋思緒也顯得清晰許多，偏財運勢良好，但卻是需要透過努力而得，好好把握本業上表現自己的機會。 過去的辛苦付出與勞累逐漸獲得回報，許多的辛苦也都在這周告下一個段落，正偏財運都還不錯，有投資理財想法的朋友，把握趕快執行。 這周天秤朋友顯得自在且無拘無束許多，過往束縛著你的事情都會晴朗許多，手邊的事情也不易受到任何的阻礙，對於自己的目標也更加的明確。偏財運勢優於正財運，或許可以小小試個手氣，有望進點小財喔。 正偏財運皆不太理想，尤其是在偏財運方面，要好好地理財，如果有投資意願的朋友，這周並不是個入場的好時機。 射手朋友錢財花費較大，要多注意開源節流，避免因為一時的花費讓自己經濟壓力吃緊許多。 魔羯朋友對於目前的學事業，感覺不再有以往的熱情，在面對目前的工作與學業都將感到些許的無奈，會有異動的想法出現。金錢運勢也是正偏財運不佳的一周，要避免支出不必要的花費，並且做好理財，以免有經濟壓力的產生。 水瓶朋友對於目前環境將感到些許的無力，正偏財運都平淡許多，沒有太大起伏！值得一提的是這周若有投資動作的朋友，要切記不要將雞蛋放在同一個籃子裡。 雙魚朋友正偏財運皆不太理想，要避免衝動的支出，因此建議花錢之前要多想一下。,2021-10-19 16:04:25.336817,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
694,https://www.setn.com/News.aspx?NewsID=991681,嫩女找多男嘿咻玩壞了！一翻開噴惡臭「狂流汁」醫嚇呆狂嘔,三立新聞網 娛樂中心／朱世凱報導 情侶、夫妻除了彼此陪伴，適時性生活也能幫助關係更加緊密，不過有位23歲女性卻因性生活頻繁且混亂，導致身體出狀況。婦產科醫師李偉浩在節目中說道，女病患就診時不斷喊肚子痛，經過電腦斷層掃描檢查，才發現她的左右邊卵巢各長出了7公分大的膿包，腸子整個揪成一團，景象相當驚人，內診時更是不斷流出惡臭膿液，戴口罩也擋不住臭味，至今仍令他印象深刻。 ▲女病患腹痛不已就診，才知是性生活頻繁且混亂，導致卵巢化膿。（示意圖／翻攝自Pixabay） 李偉浩在《醫師好辣》說道，這名年輕女性前來看診時，除了腹痛外也伴隨輕微發燒，經過電腦斷層掃描，發現左右邊卵巢各有個7公分像腫瘤的膿包，腸子整個揪成一團，不仔細看還以為是卵巢癌第三期；到了內診檢查，李偉浩更是面露難色地說，「惡臭膿液從私密處流出來，超臭！」就算戴了口罩也沒辦法擋住臭味。女病患這才緩緩地說，治了好幾個月遲遲無法康復，讓她十分苦惱，只好再次就診。 ▲▼李偉浩至今仍難忘替女病患內診時飄出的惡臭。（圖／翻攝自醫師好辣YouTube） 李偉浩說，醫療團隊進一步檢查發現，原來病患是骨盆腔發炎造成卵巢化膿，「光打抗生素也沒用」，嚴重到只能開刀將膿包打破，把膿抽出來，他也將膿液裡的細菌拿出來培養檢驗，得知是「淋病雙球菌、披衣菌」，直言這些都是靠性接觸傳染的。 女病患坦承，自己不只一個男朋友，且其中一名男伴很花心，經常在外面亂來，在人與人連結太過複雜的情況下，才有了染病的風險。李偉浩警告，若感染披衣菌卻疏於治療，有十分之一的人恐怕因此不孕，該名女病患聽完後相當震驚，沒想過年紀輕輕就可能無法生育，在開完刀後便乖乖打抗生素兩週，並且「停機」調養身體，只求身體康復。 ▲▼李偉浩表示，女病患很可能年紀輕輕就有不孕風險。（圖／翻攝自醫師好辣YouTube）,2021-10-19 16:04:25.362482,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
695,https://www.setn.com/News.aspx?NewsID=991638,大家有使用過交友軟體嗎 來到寂寞邊界尋找失竊愛情,十大想用交友軟體的理由 來到寂寞邊界尋找失竊的愛 No.10 寂寞孤單覺得冷 No.9 追求新鮮感 No.8 陌生客戶開發、直銷 No.7 無聊解悶、打發時間 No.6 有伴侶想放線、騎驢找馬 No.5 找同好一起出去玩 No.4 拓展交友圈、認識舒適圈以外的人 【網路溫度計調查結果之圖文，未經授權請勿轉載、改寫】 三立新聞網 文／網路溫度計 大家有使用過交友軟體嗎？原因是什麼呢？看看網友們怎麼說吧！ 隨著科技發達、時代變化，交友軟體越來越盛行，從探探、Tinder，到BeeBar等等，有主打視訊聊天的，也有即時約會的，各種功能應有盡有，使用交友軟體，已成為現代人生活中的一部份。 交友軟體透過各種方式滿足各類人對於挑選伴侶、朋友的要求，更是一種快速與對方線上互動的管道。今天《DailyView網路溫度計》透過《KEYPO大數據關鍵引擎》調查，為什麼人們會起心動念使用交友軟體，你也是其中一員嗎？看看有沒有說中的吧！ 夜深人靜的時候突然覺得孤單、想找人聊聊天，生活空虛無處吐露心事，就會選擇使用交友軟體，面對不認識的人，因為生活中沒太多交集，比較沒有顧慮，有時反而可以暢所欲言地聊聊心事。面對不同的人的回應也不同以往，也許會有更多體悟，有效排解寂寞心境。 對於想認識新對象，又不想透過朋友介紹的網友而言，市面上交友軟體也不斷推陳出新，不再只是左右滑喜歡、不喜歡，然後打字聊天，近期還推出各種互動模式，像是聲音的、視訊通話的，或是抽卡配對的等等，層出不窮、花樣百出，透過不同的互動方式認識別人，不僅有趣，更多了點新鮮感。 現在有很多人會因為工作需要，把交友軟體做為新的開發管道，除了認識更多的人，進行陌生客戶開發之外，也有些網路行銷者為了達到KPI、追求點閱率、追蹤數，甚至是直播觀看人數，上交友軟體請求關注，快速且大量認識陌生人的特性不僅牽起了姻緣線、友誼的橋樑，更意外滿足了工作需求。 生活太無趣真的不知道要幹嘛，想找點樂子，有人會選擇滑看交友軟體上有什麼正妹帥哥，或是隨便找個人聊聊天。其實心裡也沒有抱著什麼尋找伴侶的期待，有可能只是上完班回家洗澡前的空檔，或是睡覺前打發時間，培養入睡的情緒而已。 有些人雖然已經有另一半，個性不合想分手卻又怕空窗期很寂寞，或是乾脆就是渣男渣女手癢養魚池，就會在還有伴侶的時候不斷地使用交友軟體來認識新對象，存著騎驢找馬的心態，等時機成熟了，再一腳把舊愛踢開，來個無縫接軌。 現在的交友軟體不是只有找對象、聊天約會，還能夠一群人揪團、辦活動、認識新朋友，也能藉此遇到有共同興趣嗜好的人一起參加活動，像是可以一起爬山、露營、路跑、密室逃脫的好夥伴，就不用擔心想出去玩卻揪不到人了！ 拓展生活圈也是許多人會使用交友軟體的一大原因，因為大部分的生活已經被工作佔滿，如果沒有其他休閒活動，或是也不善社交，真的很難重新認識新的朋友。在交友軟體上，就能認識平常生活圈不一定能接觸到的人，替平淡的生活帶來新的樂趣。 ▲（圖／翻攝自網路溫度計） 想看完整名次、更多主題趣味調查報導，請詳見孤單的靈魂渴望被擁抱！寂寞經濟大爆發 十大想用交友軟體的理由 【更多精彩報導，請上《DailyView網路溫度計官網 》；《DailyView網路溫度計粉絲團 》未經授權， 請勿轉載！】 延伸閱讀： 這樣就要被說是女友狗？男生10大「寵女友行為」 跟他談戀愛超幸福 7、8年級的戀愛教科書！那些年我們一起追的十大純愛系網路作家 分析說明： 本研究資料由《KEYPO大數據關鍵引擎》提供，分析時間範圍為2020年8月30日至2021年8月29日，共1年。 系統觀測上萬個網站頻道，包括各大新聞頻道、社群平台、討論區及部落格等，針對討論『使用交友軟體的原因』相關文本進行分析，並根據網友就該議題之討論，作為本分析依據。 本文所調查之結果，非參考投票、民調、網路問卷等資料，名次僅代表網路討論聲量大小，不代表網友正負評價。,2021-10-19 16:04:25.392876,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
696,https://www.setn.com/News.aspx?NewsID=991917,掉髮、冒白髮恐是健康亮紅燈 洋芋片、速食都是「禍首」,三立新聞網 記者張雅筑／台中報導 大量掉髮或是突然有白頭髮，恐是我們身體在「示警」，提醒我們缺乏了一些營養。知名營養師嫚嫚（陳嫚羚）表示，行經期的女性可能會有貧血問題，所以導致毛囊無法得到足夠的氧氣及養分，進而導致掉髮問題。至於白頭髮，除了年紀外，有時候飲食上也要多加注意，像是攝取過多的鹽分，包括洋芋片、速食等，會導致黑色素細胞提早枯竭，所以可能年紀輕輕就冒出白髮。 ▲頭髮其實與我們健康息息相關，有時掉髮、頭髮無光澤等，恐是健康亮紅燈的警訊。（是意圖／資料照） 從頭髮其實可以看出健康狀態，像是常掉髮或是髮量變稀疏，以女性來說可能是缺鐵、血中缺乏維生素D；若是頭髮長得慢又沒有光澤，那可能是缺蛋白質，可以每天吃一顆熟蛋或是B群；如果是頭髮脆弱容易斷，那可能是過度節食、減重，或是年紀大者缺鋅。那究竟該怎麼改善呢？營養師嫚嫚（陳嫚羚）整理出透過飲食來延後掉髮或白髮問題的專業建議，以下為大家整理出： ▲營養師嫚嫚整理出透過飲食改善頭髮問題的方式。（圖／ 授權提供） 生理期來的女性可能會因貧血問題導致毛囊無法得到足夠的氧氣及養分，進而引發掉髮問題，飲食上建議可以適當吃補血的食物，像是豬血湯、蛤蠣湯。若貧血狀況太嚴重的話，還是需要就醫以鐵劑治療才行。 營養師嫚嫚也補充道，落髮女性的研究中也發現，血中的維生素D含量比健康髮女性要低，嚴重缺乏維生素D的佝僂症患症同樣會出現掉髮的表徵，所以建議每週至少要曬3～4次15分鐘左右的陽光，藉此幫助生成維生素D。 頭髮中的成分有65%～95%是蛋白質，其中大部分是角蛋白，所以一旦缺乏蛋白質的攝取沒有足夠原料，就會導致生長變慢。另外，頭髮要有光澤就必須要有含硫胺基酸的存在，雞蛋是營養素相當多元的食物，可以吃到優質蛋白質（包含含硫胺基酸）也同時吃到幫助生長的B群維生素，所以建議可以每天吃一顆全熟雞蛋。 一旦毛囊中的黑色素細胞老化或受傷，就會導致黑色素分泌不足，而白頭髮就會長出來，所以以預防白髮的最佳方式就是保護黑色素細胞。飲食上可透過每天吃兩拳頭大水果來補充維生素C，提高抗氧化力減少自由基攻擊黑素素細胞。 不僅如此，營養師嫚嫚也提醒，頭皮其實需要做防曬，因為紫外線也會對黑色素細胞造成傷害，所以當太陽太大、需要長時間待在戶外時，建議可以帶個帽子保護頭皮。 還有以下三大類的飲食習慣也要注意，因為會加重對交感神經的刺激，交感神經過度活化也會導致黑色素細胞提早枯。 1、避免鹽分攝取過多：包括洋芋片、速食、餅乾、加工食品和重口味食物 2、避免吃精緻甜食：蛋糕、麵包、糕餅和含糖飲料 3、避免攝取過多咖啡因：咖啡、可樂和提神飲料 此外，壓力也會導致白髮生成，所以才會有「一夜白髮」之說，因此營養師也提醒應適當紓壓，和適當補充維生素C。 頭皮發炎或過度乾燥的狀態，都會增加皮屑的生成，除了需要選擇合適的洗髮產品之外，飲食上會建議注意Omega-3脂肪酸的攝取，可以每週吃至少兩次青背魚，包括鮭魚、鯖魚、秋刀魚，若是素食者，可吃麻仁籽、奇亞籽來補充，幫助抗發炎、維持頭皮健康狀態。 另外油炸食物也應少吃，因為劣質油是促發炎反應的物質。 過度節食、減肥者，或是採用只吃單一食物的極端減重方式，會因營養不均衡導致無法長出強健的頭髮。此外，經常有腹瀉問題或是年長者吃不夠、吸收不好，也可能會有缺鋅的問題，進而影響細胞正常分裂，長出的頭髮就會比較脆弱，所以建議可以補充南瓜子和牡蠣。 ▲頭髮健康問題和解決辦法一覽。（圖／ 授權提供）,2021-10-19 16:04:25.456520,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
697,https://www.setn.com/News.aspx?NewsID=1010467,馬來西亞成人疫苗接種率達9成 完整接種者可跨州,看更多《新冠肺炎最新疫情》專題報導 看更多 新冠肺炎（COVID-19）疫情 最新報導： 三立新聞網 （中央社新加坡10日電）馬來西亞成人疫苗覆蓋率達9成，首相依斯邁沙比利今日宣布，明日起將允許已完整接種COVID-19疫苗者跨州移動；已完整接種的馬國民眾未來出國也不需事先向當局提出申請。 ▲馬來西亞成人疫苗覆蓋率達9成。（示意圖／翻攝自Unsplash圖庫） 馬國自7月中起，每日確診感染COVID-19（2019冠狀病毒疾病）人數都破萬，將近3個月後才降回萬人以下。自10月3日起的單日新增確診人數介於7000多至9000多人。 馬來西亞衛生總監諾希山（Noor Hisham Abdullah）今日指出，境內新增7373人確診，全國累計233萬9594起確診案例。他也說，馬國成人疫苗接種率於今日達到90%。 依官方統計，截至昨日，人口約3270萬人的馬來西亞共有2萬7265人病故。 隨著馬來西亞疫情趨穩、成人疫苗接種率達標，「星洲網」報導，隔時9個月，民眾終於可以恢復跨州自由。 馬國首相依斯邁沙比利（Ismail Sabri Yaakob）今日宣布，自明日起，允許已完整接種的民眾跨州移動，但不包括仍處於「加強行動管制令」的地區。 因疫情嚴峻，馬來西亞政府自今年初再度禁止民眾跨州移動，僅限工作、緊急事故等原因，可向警方提出跨州申請。 「星報」（The Star）報導，依斯邁沙比利也說，同樣自明日起，已完整接種的馬國民眾出國也不需要事先向當局申請許可。但民眾返國後仍需強制隔離，且返國前3天需做檢測、抵境後需再次採檢。 不過，依斯邁沙比利指出，這不代表馬國已向國際旅遊開放邊境。允許馬國民眾出國的決定主要是讓他們可以和在海外的家人、親人重逢，也讓民眾可以出國工作或經商。 他說，政府正在評估低感染風險的國家。目前大部分國家都已為民眾接種疫苗，馬國衛生部將考慮這項趨勢並對重新開放邊境做出決定。,2021-10-19 16:04:25.498463,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
698,https://www.setn.com/News.aspx?NewsID=1011745,BMW科技結晶 電動休旅iX登陸台灣,"三立新聞網 記者鍾釗榛／綜合報導 BMW總代理汎德以最快速度將全新BMW iX引進台灣市場，於今(13)日全新BMW iX豪華純電旗艦休旅首度在台現身。 ▲BMW iX xDrive40電動休旅車。（圖／鍾釗榛攝影） 全新BMW iX不僅延續BMW一貫堅持的精湛造車工藝與追求極致的完美細節，更於美學領域持續雕琢，以流暢優美的現代設計語彙，為全新iX豪華純電旗艦休旅刻劃出鮮明立體的車身輪廓，特別是BMW品牌之中線條最為銳利修長的LED頭燈組、令人驚豔的全新直立封閉式雙腎型水箱護罩設計、充滿肌肉與未來感線條的運動化空力套件及專屬空氣力學輪圈，結合4,953mm的車長、與X6相同的1,696mm動感流線車高、0.25Cd極其優異的低風阻設計，更全面演繹BMW iX純電SAV(Sports Activity Vehicle)難以超越的獨特風範。此外，全新BMW iX鮮明帥氣的車身輪廓，揉合俐落的無窗框設計、專屬銅色外觀套件(含銅色前水箱護罩內飾板、銅色後視鏡底座/窗框下緣飾條、銅色車門把手與銅色車型銘牌)、融入尾門線條的燻黑尾燈組、黑色高光澤後保桿線條以及不容錯認的車身D柱iX專屬字樣，優雅和諧地突顯BMW X家族一貫的動感氣勢。 ▲銳利修長的LED頭燈組及全新直立封閉式雙腎型水箱護罩。（圖／鍾釗榛攝影） ▲融入尾門線條的燻黑尾燈組。（圖／鍾釗榛攝影） 首創領先業界的Shy Tech隱形科技，使智慧科技在無形中完美融入，像是位於車頭前方的封閉式雙腎型水箱護罩，不僅內含攝影鏡頭與雷達等高科技傳感系統，透過獨特的自體修復塗層設計，若是不慎刮傷後可於常溫24小時內或高溫5分鐘內自行修復，搭配全車隱藏式車門把手設計及車尾品牌飾徽嵌入後方攝影鏡頭，更是將Shy Tech隱形科技的概念極致展演。延續BMW iX的頂尖旗艦地位，更是於車身結構創新採用Carbon Cage碳纖維複合式材質，搭配輕量化鋁合金材質與高剛性鋼材，能大幅強化車身抗扭能力與車身剛性、同時減輕車身重量，除了能強化操控及動態表現，更提升對於車內乘員的保護力。 ▲封閉式雙腎型水箱護罩內含攝影鏡頭與雷達等高科技傳感系統。（圖／鍾釗榛攝影） ▲全車隱藏式車門把手。（圖／鍾釗榛攝影） 前衛俐落的車身線條，是全新BMW iX給予眾人的搶眼形象，而進入座艙所迎面而來的，更是BMW跨越傳統框架的無際創新，奠基於豪華與由電而生概念，導入由12.3吋虛擬數位儀錶結合14.9吋中控觸控螢幕所構成的全新開發一體式懸浮曲面螢幕，結合全新世代BMW iDrive 8.0使用者介面、車況抬頭顯示器、全新六角造型多功能方向盤、ConnectedDrive智慧互聯駕駛服務、RSU遠端軟體升級、無線智慧型手機整合系統、擴增實境導航與全新世代BMW智慧語音助理2.0。 ▲14.9吋中控觸控螢幕。（圖／鍾釗榛攝影） ▲水晶iDrive手寫觸控旋鈕、水晶電動座椅調整撥桿及FSC認證天然木紋飾板。（圖／鍾釗榛攝影） iX xDrive40搭載容量為76.6kWh的電池組，最大馬力可達326匹、最大扭力可達630牛頓米，0到100km/h加速為6.1秒，最高續航里程可達425km；iX xDrive50電池容量達到111.5kWh，可創造出高達523匹的最大馬力輸出與765牛頓米的最大扭力，0到100km/h加速更僅需要4.6秒就能完成，最高續航里程可達亮眼的630km，最快僅需10分鐘就能補充150km的行駛里程，輔以全新的主動式動能回收系統，將能主動預判前方路況與駕駛動作，主動進行動能回收。 ▲BMW iX xDrive40電動休旅車。（圖／鍾釗榛攝影） BMW的操控與駕馭熱情，從不因動力輸出形式而有所改變。BMW理解電能世代對於駕馭與熱情的想望，不僅為全新BMW iX打造BMW IconicSounds Electric純電動能音效，與奧斯卡金像獎最佳原創配樂得主Hans Zimmer合作，將經典性能車的迷人風情、排氣聲浪回饋與科技完美揉合，營造更具彭湃魅力的未來電能駕馭情境，BMW更推出全新My Modes模式切換功能，提供Efficient節能、Sport運動以及Personal個人專屬三種駕馭模式，不僅能切換車輛動態駕駛模式、更能一併調整車內顯示幕的樣式、色調、資訊顯示或是車內環艙氣氛燈顏色等等，而BMW純電動能音效也將會隨著模式不同進行調整，展現BMW由電而生的絕佳平衡，體驗專屬於BMW的電能駕馭時刻。 ▲BMW iX xDrive40電動休旅車。（圖／鍾釗榛攝影）",2021-10-19 16:04:25.576272,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
